dataset,period_id,edge_idx,dt_sec,odo_delta_m,cell_idx,zone_id,zone_rate_cents_per_m,exact_fee_cents,fallback_distance_m,max_zone_rate_cents_per_m,break_even_rate_cents_per_m,break_even_alpha,movement_ratio,dwell_edge,speed_bound_slack_m,speed_bound_ok
rome,rome:60:155-0-s266:p0,6,52,4,1203,100,10,40.0,1716.0,12.0,0.023310023310023312,0.0019425019425019427,0.002331002331002331,True,1712.0,True
rome,rome:60:155-0-s266:p0,7,63,0,1203,100,10,0.0,2079.0,12.0,0.0,0.0,0.0,True,2079.0,True
rome,rome:60:155-0-s266:p0,8,62,19,1203,100,10,190.0,2046.0,12.0,0.09286412512218964,0.007738677093515803,0.009286412512218964,False,2027.0,True
rome,rome:60:155-0-s266:p0,9,55,14,1204,100,10,140.0,1815.0,12.0,0.07713498622589532,0.00642791551882461,0.007713498622589532,False,1801.0,True
rome,rome:60:155-0-s266:p0,10,64,2,1204,100,10,20.0,2112.0,12.0,0.00946969696969697,0.0007891414141414141,0.000946969696969697,True,2110.0,True
rome,rome:60:155-0-s266:p0,11,57,0,1204,100,10,0.0,1881.0,12.0,0.0,0.0,0.0,True,1881.0,True
rome,rome:60:155-0-s266:p0,12,61,5,1204,100,10,50.0,2013.0,12.0,0.024838549428713365,0.002069879119059447,0.0024838549428713363,True,2008.0,True
rome,rome:60:155-0-s266:p0,13,58,1,1204,100,10,10.0,1914.0,12.0,0.00522466039707419,0.0004353883664228492,0.0005224660397074191,True,1913.0,True
rome,rome:60:155-0-s266:p0,14,62,8,1204,100,10,80.0,2046.0,12.0,0.039100684261974585,0.0032583903551645487,0.0039100684261974585,True,2038.0,True
rome,rome:60:155-0-s266:p0,15,63,38,1204,100,10,380.0,2079.0,12.0,0.1827801827801828,0.015231681898348566,0.01827801827801828,False,2041.0,True
rome,rome:60:155-0-s266:p0,16,65,4,1204,100,10,40.0,2145.0,12.0,0.018648018648018648,0.001554001554001554,0.0018648018648018648,True,2141.0,True
rome,rome:60:155-0-s266:p0,17,50,2,1204,100,10,20.0,1650.0,12.0,0.012121212121212121,0.00101010101010101,0.0012121212121212121,True,1648.0,True
rome,rome:60:155-0-s266:p0,18,60,3,1204,100,10,30.0,1980.0,12.0,0.015151515151515152,0.0012626262626262627,0.0015151515151515152,True,1977.0,True
rome,rome:60:155-0-s266:p0,19,60,26,1204,100,10,260.0,1980.0,12.0,0.13131313131313133,0.010942760942760943,0.013131313131313131,False,1954.0,True
rome,rome:60:155-0-s266:p0,20,52,13,1204,100,10,130.0,1716.0,12.0,0.07575757575757576,0.006313131313131313,0.007575757575757576,False,1703.0,True
rome,rome:60:155-0-s266:p0,21,59,25,1204,100,10,250.0,1947.0,12.0,0.12840267077555212,0.010700222564629344,0.012840267077555213,False,1922.0,True
rome,rome:60:155-0-s266:p0,22,60,15,1204,100,10,150.0,1980.0,12.0,0.07575757575757576,0.006313131313131313,0.007575757575757576,False,1965.0,True
rome,rome:60:155-0-s266:p0,23,60,16,1204,100,10,160.0,1980.0,12.0,0.08080808080808081,0.006734006734006735,0.00808080808080808,False,1964.0,True
rome,rome:60:156-0-s76:p0,0,60,476,202,120,12,5712.0,1980.0,12.0,2.8848484848484848,0.2404040404040404,0.2404040404040404,False,1504.0,True
rome,rome:60:156-0-s76:p0,1,60,338,6,120,12,4056.0,1980.0,12.0,2.0484848484848484,0.1707070707070707,0.1707070707070707,False,1642.0,True
rome,rome:60:156-0-s76:p0,2,60,577,307,120,12,6924.0,1980.0,12.0,3.496969696969697,0.2914141414141414,0.2914141414141414,False,1403.0,True
rome,rome:60:156-0-s76:p0,3,60,156,806,120,12,1872.0,1980.0,12.0,0.9454545454545454,0.07878787878787878,0.07878787878787878,False,1824.0,True
rome,rome:60:156-0-s76:p0,4,60,18,805,120,12,216.0,1980.0,12.0,0.10909090909090909,0.00909090909090909,0.00909090909090909,False,1962.0,True
rome,rome:60:156-0-s76:p0,5,60,0,806,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:156-0-s76:p0,6,60,0,806,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:156-0-s76:p0,7,60,0,806,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:156-0-s76:p0,8,61,2,806,120,12,24.0,2013.0,12.0,0.011922503725782414,0.0009935419771485345,0.0009935419771485345,True,2011.0,True
rome,rome:60:156-0-s76:p0,9,59,0,806,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:156-0-s76:p0,10,60,0,806,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:156-0-s76:p0,11,60,0,806,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:156-0-s76:p0,12,60,0,806,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:156-0-s76:p0,13,60,12,806,120,12,144.0,1980.0,12.0,0.07272727272727272,0.006060606060606061,0.006060606060606061,False,1968.0,True
rome,rome:60:156-0-s76:p0,14,61,0,806,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:156-0-s76:p0,15,59,0,806,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:156-0-s76:p0,16,61,0,806,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:156-0-s76:p0,17,59,0,806,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:156-0-s76:p0,18,60,0,806,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:156-0-s76:p0,19,61,2,806,120,12,24.0,2013.0,12.0,0.011922503725782414,0.0009935419771485345,0.0009935419771485345,True,2011.0,True
rome,rome:60:156-0-s76:p0,20,59,0,806,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:156-0-s76:p0,21,61,0,806,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:156-0-s76:p0,22,59,0,806,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:156-0-s76:p0,23,61,0,806,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:157-0-s98:p0,0,60,0,614,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:157-0-s98:p0,1,47,0,614,120,12,0.0,1551.0,12.0,0.0,0.0,0.0,True,1551.0,True
rome,rome:60:157-0-s98:p0,2,72,0,614,120,12,0.0,2376.0,12.0,0.0,0.0,0.0,True,2376.0,True
rome,rome:60:157-0-s98:p0,3,64,0,614,120,12,0.0,2112.0,12.0,0.0,0.0,0.0,True,2112.0,True
rome,rome:60:157-0-s98:p0,4,57,10,614,120,12,120.0,1881.0,12.0,0.06379585326953748,0.005316321105794789,0.00531632110579479,True,1871.0,True
rome,rome:60:157-0-s98:p0,5,62,0,614,120,12,0.0,2046.0,12.0,0.0,0.0,0.0,True,2046.0,True
rome,rome:60:157-0-s98:p0,6,45,0,614,120,12,0.0,1485.0,12.0,0.0,0.0,0.0,True,1485.0,True
rome,rome:60:157-0-s98:p0,7,73,5,614,120,12,60.0,2409.0,12.0,0.024906600249066,0.0020755500207555,0.0020755500207555004,True,2404.0,True
rome,rome:60:157-0-s98:p0,8,59,31,614,120,12,372.0,1947.0,12.0,0.19106317411402157,0.015921931176168466,0.015921931176168466,False,1916.0,True
rome,rome:60:157-0-s98:p0,9,61,33,614,120,12,396.0,2013.0,12.0,0.19672131147540983,0.01639344262295082,0.01639344262295082,False,1980.0,True
rome,rome:60:157-0-s98:p0,10,62,20,614,120,12,240.0,2046.0,12.0,0.11730205278592376,0.009775171065493646,0.009775171065493646,False,2026.0,True
rome,rome:60:157-0-s98:p0,11,58,17,614,120,12,204.0,1914.0,12.0,0.10658307210031348,0.008881922675026124,0.008881922675026124,False,1897.0,True
rome,rome:60:157-0-s98:p0,12,61,7,614,120,12,84.0,2013.0,12.0,0.041728763040238454,0.0034773969200198713,0.003477396920019871,True,2006.0,True
rome,rome:60:157-0-s98:p0,13,58,0,614,120,12,0.0,1914.0,12.0,0.0,0.0,0.0,True,1914.0,True
rome,rome:60:157-0-s98:p0,14,60,7,614,120,12,84.0,1980.0,12.0,0.04242424242424243,0.0035353535353535356,0.0035353535353535356,True,1973.0,True
rome,rome:60:157-0-s98:p0,15,60,20,614,120,12,240.0,1980.0,12.0,0.12121212121212122,0.010101010101010102,0.010101010101010102,False,1960.0,True
rome,rome:60:157-0-s98:p0,16,60,1,614,120,12,12.0,1980.0,12.0,0.006060606060606061,0.000505050505050505,0.000505050505050505,True,1979.0,True
rome,rome:60:157-0-s98:p0,17,61,0,614,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:157-0-s98:p0,18,59,0,614,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:157-0-s98:p0,19,61,0,614,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:157-0-s98:p0,20,59,0,614,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:157-0-s98:p0,21,61,0,614,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:157-0-s98:p0,22,59,6,614,120,12,72.0,1947.0,12.0,0.03697996918335902,0.0030816640986132513,0.0030816640986132513,True,1941.0,True
rome,rome:60:157-0-s98:p0,23,61,1,614,120,12,12.0,2013.0,12.0,0.005961251862891207,0.0004967709885742673,0.0004967709885742673,True,2012.0,True
rome,rome:60:162-0-s40:p0,0,59,506,1510,100,10,5060.0,1947.0,12.0,2.598870056497175,0.21657250470809794,0.2598870056497175,False,1441.0,True
rome,rome:60:162-0-s40:p0,1,60,474,1413,100,10,4740.0,1980.0,12.0,2.393939393939394,0.1994949494949495,0.23939393939393938,False,1506.0,True
rome,rome:60:162-0-s40:p0,2,60,26,1012,120,12,312.0,1980.0,12.0,0.15757575757575756,0.013131313131313131,0.013131313131313131,False,1954.0,True
rome,rome:60:162-0-s40:p0,3,57,0,1112,120,12,0.0,1881.0,12.0,0.0,0.0,0.0,True,1881.0,True
rome,rome:60:162-0-s40:p0,4,64,0,1112,120,12,0.0,2112.0,12.0,0.0,0.0,0.0,True,2112.0,True
rome,rome:60:162-0-s40:p0,5,60,0,1112,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:162-0-s40:p0,6,60,11,1112,120,12,132.0,1980.0,12.0,0.06666666666666667,0.005555555555555556,0.005555555555555556,False,1969.0,True
rome,rome:60:162-0-s40:p0,7,61,11,1112,120,12,132.0,2013.0,12.0,0.06557377049180328,0.00546448087431694,0.00546448087431694,False,2002.0,True
rome,rome:60:162-0-s40:p0,8,59,16,1112,120,12,192.0,1947.0,12.0,0.09861325115562404,0.008217770929635337,0.008217770929635337,False,1931.0,True
rome,rome:60:162-0-s40:p0,9,59,8,1112,120,12,96.0,1947.0,12.0,0.04930662557781202,0.004108885464817668,0.004108885464817668,True,1939.0,True
rome,rome:60:162-0-s40:p0,10,61,20,1112,120,12,240.0,2013.0,12.0,0.11922503725782414,0.009935419771485345,0.009935419771485345,False,1993.0,True
rome,rome:60:162-0-s40:p0,11,60,15,1112,120,12,180.0,1980.0,12.0,0.09090909090909091,0.007575757575757576,0.007575757575757576,False,1965.0,True
rome,rome:60:162-0-s40:p0,12,60,14,1112,120,12,168.0,1980.0,12.0,0.08484848484848485,0.007070707070707071,0.007070707070707071,False,1966.0,True
rome,rome:60:162-0-s40:p0,13,60,15,1112,120,12,180.0,1980.0,12.0,0.09090909090909091,0.007575757575757576,0.007575757575757576,False,1965.0,True
rome,rome:60:162-0-s40:p0,14,60,16,1112,120,12,192.0,1980.0,12.0,0.09696969696969697,0.00808080808080808,0.00808080808080808,False,1964.0,True
rome,rome:60:162-0-s40:p0,15,60,5,1112,120,12,60.0,1980.0,12.0,0.030303030303030304,0.0025252525252525255,0.0025252525252525255,True,1975.0,True
rome,rome:60:162-0-s40:p0,16,60,5,1112,120,12,60.0,1980.0,12.0,0.030303030303030304,0.0025252525252525255,0.0025252525252525255,True,1975.0,True
rome,rome:60:162-0-s40:p0,17,61,24,1112,120,12,288.0,2013.0,12.0,0.14307004470938897,0.011922503725782414,0.011922503725782414,False,1989.0,True
rome,rome:60:162-0-s40:p0,18,59,11,1112,120,12,132.0,1947.0,12.0,0.06779661016949153,0.005649717514124294,0.005649717514124294,False,1936.0,True
rome,rome:60:162-0-s40:p0,19,60,17,1112,120,12,204.0,1980.0,12.0,0.10303030303030303,0.008585858585858586,0.008585858585858586,False,1963.0,True
rome,rome:60:162-0-s40:p0,20,60,14,1112,120,12,168.0,1980.0,12.0,0.08484848484848485,0.007070707070707071,0.007070707070707071,False,1966.0,True
rome,rome:60:162-0-s40:p0,21,60,13,1112,120,12,156.0,1980.0,12.0,0.07878787878787878,0.0065656565656565654,0.0065656565656565654,False,1967.0,True
rome,rome:60:162-0-s40:p0,22,60,17,1112,120,12,204.0,1980.0,12.0,0.10303030303030303,0.008585858585858586,0.008585858585858586,False,1963.0,True
rome,rome:60:162-0-s40:p0,23,60,19,1112,120,12,228.0,1980.0,12.0,0.11515151515151516,0.009595959595959597,0.009595959595959595,False,1961.0,True
rome,rome:60:162-0-s40:p1,0,71,9,1112,120,12,108.0,2343.0,12.0,0.046094750320102434,0.0038412291933418697,0.0038412291933418692,True,2334.0,True
rome,rome:60:162-0-s40:p1,1,54,3,1112,120,12,36.0,1782.0,12.0,0.020202020202020204,0.0016835016835016836,0.0016835016835016834,True,1779.0,True
rome,rome:60:162-0-s40:p1,2,60,0,1112,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:162-0-s40:p1,3,60,3,1112,120,12,36.0,1980.0,12.0,0.01818181818181818,0.0015151515151515152,0.0015151515151515152,True,1977.0,True
rome,rome:60:162-0-s40:p1,4,60,0,1112,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:162-0-s40:p1,5,60,0,1112,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:162-0-s40:p1,6,60,15,1112,120,12,180.0,1980.0,12.0,0.09090909090909091,0.007575757575757576,0.007575757575757576,False,1965.0,True
rome,rome:60:162-0-s40:p1,7,60,11,1112,120,12,132.0,1980.0,12.0,0.06666666666666667,0.005555555555555556,0.005555555555555556,False,1969.0,True
rome,rome:60:162-0-s40:p1,8,60,23,1112,120,12,276.0,1980.0,12.0,0.1393939393939394,0.011616161616161616,0.011616161616161616,False,1957.0,True
rome,rome:60:162-0-s40:p1,9,62,21,1112,120,12,252.0,2046.0,12.0,0.12316715542521994,0.010263929618768328,0.010263929618768328,False,2025.0,True
rome,rome:60:162-0-s40:p1,10,58,11,1112,120,12,132.0,1914.0,12.0,0.06896551724137931,0.005747126436781609,0.005747126436781609,False,1903.0,True
rome,rome:60:162-0-s40:p1,11,59,17,1112,120,12,204.0,1947.0,12.0,0.10477657935285054,0.008731381612737545,0.008731381612737545,False,1930.0,True
rome,rome:60:162-0-s40:p1,12,60,23,1112,120,12,276.0,1980.0,12.0,0.1393939393939394,0.011616161616161616,0.011616161616161616,False,1957.0,True
rome,rome:60:162-0-s40:p1,13,60,13,1112,120,12,156.0,1980.0,12.0,0.07878787878787878,0.0065656565656565654,0.0065656565656565654,False,1967.0,True
rome,rome:60:162-0-s40:p1,14,61,28,1112,120,12,336.0,2013.0,12.0,0.16691505216095381,0.013909587680079485,0.013909587680079483,False,1985.0,True
rome,rome:60:162-0-s40:p1,15,60,21,1112,120,12,252.0,1980.0,12.0,0.12727272727272726,0.010606060606060605,0.010606060606060607,False,1959.0,True
rome,rome:60:162-0-s40:p1,16,61,26,1112,120,12,312.0,2013.0,12.0,0.15499254843517138,0.012916045702930949,0.012916045702930949,False,1987.0,True
rome,rome:60:162-0-s40:p1,17,46,8,1112,120,12,96.0,1518.0,12.0,0.06324110671936758,0.005270092226613965,0.005270092226613966,True,1510.0,True
rome,rome:60:162-0-s40:p1,18,75,26,1112,120,12,312.0,2475.0,12.0,0.12606060606060607,0.010505050505050505,0.010505050505050505,False,2449.0,True
rome,rome:60:162-0-s40:p1,19,62,6,1112,120,12,72.0,2046.0,12.0,0.03519061583577713,0.0029325513196480943,0.002932551319648094,True,2040.0,True
rome,rome:60:162-0-s40:p1,20,57,3,1112,120,12,36.0,1881.0,12.0,0.019138755980861243,0.001594896331738437,0.001594896331738437,True,1878.0,True
rome,rome:60:162-0-s40:p1,21,46,7,1112,120,12,84.0,1518.0,12.0,0.05533596837944664,0.00461133069828722,0.00461133069828722,True,1511.0,True
rome,rome:60:162-0-s40:p1,22,73,26,1112,120,12,312.0,2409.0,12.0,0.1295143212951432,0.0107928601079286,0.010792860107928601,False,2383.0,True
rome,rome:60:162-0-s40:p1,23,47,20,1112,120,12,240.0,1551.0,12.0,0.15473887814313347,0.01289490651192779,0.012894906511927788,False,1531.0,True
rome,rome:60:163-0-s105:p0,0,60,627,614,120,12,7524.0,1980.0,12.0,3.8,0.31666666666666665,0.31666666666666665,False,1353.0,True
rome,rome:60:163-0-s105:p0,1,60,144,1010,120,12,1728.0,1980.0,12.0,0.8727272727272727,0.07272727272727272,0.07272727272727272,False,1836.0,True
rome,rome:60:163-0-s105:p0,2,60,67,1011,120,12,804.0,1980.0,12.0,0.40606060606060607,0.03383838383838384,0.03383838383838384,False,1913.0,True
rome,rome:60:163-0-s105:p0,3,60,0,1012,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:163-0-s105:p0,4,60,0,1012,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:163-0-s105:p0,5,60,0,1012,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:163-0-s105:p0,6,60,6,1012,120,12,72.0,1980.0,12.0,0.03636363636363636,0.0030303030303030303,0.0030303030303030303,True,1974.0,True
rome,rome:60:163-0-s105:p0,7,60,4,1012,120,12,48.0,1980.0,12.0,0.024242424242424242,0.00202020202020202,0.00202020202020202,True,1976.0,True
rome,rome:60:163-0-s105:p0,8,61,24,1012,120,12,288.0,2013.0,12.0,0.14307004470938897,0.011922503725782414,0.011922503725782414,False,1989.0,True
rome,rome:60:163-0-s105:p0,9,59,0,1012,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:163-0-s105:p0,10,60,0,1012,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:163-0-s105:p0,11,60,0,1012,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:163-0-s105:p0,12,60,1,1012,120,12,12.0,1980.0,12.0,0.006060606060606061,0.000505050505050505,0.000505050505050505,True,1979.0,True
rome,rome:60:163-0-s105:p0,13,60,2,1012,120,12,24.0,1980.0,12.0,0.012121212121212121,0.00101010101010101,0.00101010101010101,True,1978.0,True
rome,rome:60:163-0-s105:p0,14,60,3,1012,120,12,36.0,1980.0,12.0,0.01818181818181818,0.0015151515151515152,0.0015151515151515152,True,1977.0,True
rome,rome:60:163-0-s105:p0,15,60,1,1012,120,12,12.0,1980.0,12.0,0.006060606060606061,0.000505050505050505,0.000505050505050505,True,1979.0,True
rome,rome:60:163-0-s105:p0,16,60,3,1012,120,12,36.0,1980.0,12.0,0.01818181818181818,0.0015151515151515152,0.0015151515151515152,True,1977.0,True
rome,rome:60:163-0-s105:p0,17,62,6,1012,120,12,72.0,2046.0,12.0,0.03519061583577713,0.0029325513196480943,0.002932551319648094,True,2040.0,True
rome,rome:60:163-0-s105:p0,18,58,6,1012,120,12,72.0,1914.0,12.0,0.03761755485893417,0.0031347962382445144,0.003134796238244514,True,1908.0,True
rome,rome:60:163-0-s105:p0,19,61,4,1012,120,12,48.0,2013.0,12.0,0.02384500745156483,0.001987083954297069,0.001987083954297069,True,2009.0,True
rome,rome:60:163-0-s105:p0,20,59,0,1012,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:163-0-s105:p0,21,60,10,1012,120,12,120.0,1980.0,12.0,0.06060606060606061,0.005050505050505051,0.005050505050505051,True,1970.0,True
rome,rome:60:163-0-s105:p0,22,60,7,1012,120,12,84.0,1980.0,12.0,0.04242424242424243,0.0035353535353535356,0.0035353535353535356,True,1973.0,True
rome,rome:60:163-0-s105:p0,23,61,8,1012,120,12,96.0,2013.0,12.0,0.04769001490312966,0.003974167908594138,0.003974167908594138,True,2005.0,True
rome,rome:60:167-0-s26:p0,0,60,253,5,120,12,3036.0,1980.0,12.0,1.5333333333333334,0.1277777777777778,0.12777777777777777,False,1727.0,True
rome,rome:60:167-0-s26:p0,1,60,162,107,120,12,1944.0,1980.0,12.0,0.9818181818181818,0.08181818181818182,0.08181818181818182,False,1818.0,True
rome,rome:60:167-0-s26:p0,2,60,0,208,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:167-0-s26:p0,3,61,0,208,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:167-0-s26:p0,4,59,0,208,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:167-0-s26:p0,5,61,0,208,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:167-0-s26:p0,6,59,28,208,120,12,336.0,1947.0,12.0,0.17257318952234207,0.01438109912686184,0.014381099126861838,False,1919.0,True
rome,rome:60:167-0-s26:p0,7,60,27,208,120,12,324.0,1980.0,12.0,0.16363636363636364,0.013636363636363636,0.013636363636363636,False,1953.0,True
rome,rome:60:167-0-s26:p0,8,60,17,208,120,12,204.0,1980.0,12.0,0.10303030303030303,0.008585858585858586,0.008585858585858586,False,1963.0,True
rome,rome:60:167-0-s26:p0,9,60,20,208,120,12,240.0,1980.0,12.0,0.12121212121212122,0.010101010101010102,0.010101010101010102,False,1960.0,True
rome,rome:60:167-0-s26:p0,10,61,15,208,120,12,180.0,2013.0,12.0,0.08941877794336811,0.007451564828614009,0.007451564828614009,False,1998.0,True
rome,rome:60:167-0-s26:p0,11,59,19,208,120,12,228.0,1947.0,12.0,0.11710323574730354,0.009758602978941962,0.009758602978941962,False,1928.0,True
rome,rome:60:167-0-s26:p0,12,61,25,208,120,12,300.0,2013.0,12.0,0.14903129657228018,0.01241927471435668,0.012419274714356682,False,1988.0,True
rome,rome:60:167-0-s26:p0,13,59,19,208,120,12,228.0,1947.0,12.0,0.11710323574730354,0.009758602978941962,0.009758602978941962,False,1928.0,True
rome,rome:60:167-0-s26:p0,14,61,22,208,120,12,264.0,2013.0,12.0,0.13114754098360656,0.01092896174863388,0.01092896174863388,False,1991.0,True
rome,rome:60:167-0-s26:p0,15,59,0,208,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:167-0-s26:p0,16,60,0,208,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:167-0-s26:p0,17,60,0,208,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:167-0-s26:p0,18,60,0,208,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:167-0-s26:p0,19,60,0,208,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:167-0-s26:p0,20,60,0,208,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:167-0-s26:p0,21,61,0,208,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:167-0-s26:p0,22,59,0,208,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:167-0-s26:p0,23,60,7,208,120,12,84.0,1980.0,12.0,0.04242424242424243,0.0035353535353535356,0.0035353535353535356,True,1973.0,True
rome,rome:60:167-0-s73:p0,0,60,104,109,120,12,1248.0,1980.0,12.0,0.6303030303030303,0.052525252525252523,0.052525252525252523,False,1876.0,True
rome,rome:60:167-0-s73:p0,1,60,0,108,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:167-0-s73:p0,2,60,0,108,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:167-0-s73:p0,3,61,0,108,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:167-0-s73:p0,4,59,3,108,120,12,36.0,1947.0,12.0,0.01848998459167951,0.0015408320493066256,0.0015408320493066256,True,1944.0,True
rome,rome:60:167-0-s73:p0,5,60,41,108,120,12,492.0,1980.0,12.0,0.24848484848484848,0.020707070707070705,0.02070707070707071,False,1939.0,True
rome,rome:60:167-0-s73:p0,6,61,15,208,120,12,180.0,2013.0,12.0,0.08941877794336811,0.007451564828614009,0.007451564828614009,False,1998.0,True
rome,rome:60:167-0-s73:p0,7,60,21,108,120,12,252.0,1980.0,12.0,0.12727272727272726,0.010606060606060605,0.010606060606060607,False,1959.0,True
rome,rome:60:167-0-s73:p0,8,59,25,208,120,12,300.0,1947.0,12.0,0.15408320493066255,0.012840267077555213,0.012840267077555213,False,1922.0,True
rome,rome:60:167-0-s73:p0,9,60,48,208,120,12,576.0,1980.0,12.0,0.2909090909090909,0.024242424242424242,0.024242424242424242,False,1932.0,True
rome,rome:60:167-0-s73:p0,10,60,14,208,120,12,168.0,1980.0,12.0,0.08484848484848485,0.007070707070707071,0.007070707070707071,False,1966.0,True
rome,rome:60:167-0-s73:p0,11,60,15,208,120,12,180.0,1980.0,12.0,0.09090909090909091,0.007575757575757576,0.007575757575757576,False,1965.0,True
rome,rome:60:167-0-s73:p0,12,60,18,208,120,12,216.0,1980.0,12.0,0.10909090909090909,0.00909090909090909,0.00909090909090909,False,1962.0,True
