dataset,period_id,alpha,fallback_rate_cents_per_m,max_zone_rate_cents_per_m,exact_fee_cents,strategic_min_fee_cents,withholding_gain,declared_outage_intervals,honest_penalty_all_outage,honest_penalty_moving_outage,n_intervals,n_all_outage_edges,n_moving_outage_edges,honest_outage_source,all_outage_movement_ratio,all_outage_dwell_edge_share,moving_outage_movement_ratio,moving_outage_dwell_edge_share,speed_bound_ok
rome,rome:60:137-0-s71:p0,0.7,8.399999999999999,12.0,10974.0,10974.0,0.0,0,13.647056679424093,9.031820667031162,24,9,6,derived_from_native_gap_count,0.013357619914996965,0.3333333333333333,0.019374068554396422,0.0,True
rome,rome:60:137-0-s71:p0,0.8,9.600000000000001,12.0,10974.0,10974.0,0.0,0,15.628139238199381,10.352542372881357,24,9,6,derived_from_native_gap_count,0.013357619914996965,0.3333333333333333,0.019374068554396422,0.0,True
rome,rome:60:137-0-s71:p0,0.9,10.8,12.0,10974.0,10974.0,0.0,0,17.609221796974666,11.673264078731547,24,9,6,derived_from_native_gap_count,0.013357619914996965,0.3333333333333333,0.019374068554396422,0.0,True
rome,rome:60:137-0-s71:p0,1.0,12.0,12.0,10974.0,10974.0,0.0,0,19.590304355749954,12.993985784581739,24,9,6,derived_from_native_gap_count,0.013357619914996965,0.3333333333333333,0.019374068554396422,0.0,True
rome,rome:60:137-0-s71:p0,1.1,13.200000000000001,12.0,10974.0,10974.0,0.0,0,21.571386914525245,14.31470749043193,24,9,6,derived_from_native_gap_count,0.013357619914996965,0.3333333333333333,0.019374068554396422,0.0,True
rome,rome:60:137-0-s71:p0,1.2,14.399999999999999,12.0,10974.0,10974.0,0.0,0,23.552469473300533,15.635429196282123,24,9,6,derived_from_native_gap_count,0.013357619914996965,0.3333333333333333,0.019374068554396422,0.0,True
rome,rome:60:137-0-s71:p1,0.1,1.2000000000000002,12.0,1330.0,1330.0,0.0,0,14.251428571428573,3.399398496240602,24,8,2,derived_from_native_gap_count,0.0025407448720332158,0.75,0.007699950322901143,0.0,True
rome,rome:60:137-0-s71:p1,0.2,2.4000000000000004,12.0,1330.0,1330.0,0.0,0,28.811127819548876,7.031879699248122,24,8,2,derived_from_native_gap_count,0.0025407448720332158,0.75,0.007699950322901143,0.0,True
rome,rome:60:137-0-s71:p1,0.3,3.5999999999999996,12.0,1330.0,1330.0,0.0,0,43.37082706766917,10.664360902255638,24,8,2,derived_from_native_gap_count,0.0025407448720332158,0.75,0.007699950322901143,0.0,True
rome,rome:60:137-0-s71:p1,0.4,4.800000000000001,12.0,1330.0,1330.0,0.0,0,57.93052631578948,14.29684210526316,24,8,2,derived_from_native_gap_count,0.0025407448720332158,0.75,0.007699950322901143,0.0,True
rome,rome:60:137-0-s71:p1,0.5,6.0,12.0,1330.0,1330.0,0.0,0,72.49022556390977,17.92932330827068,24,8,2,derived_from_native_gap_count,0.0025407448720332158,0.75,0.007699950322901143,0.0,True
rome,rome:60:137-0-s71:p1,0.6,7.199999999999999,12.0,1330.0,1330.0,0.0,0,87.04992481203007,21.561804511278194,24,8,2,derived_from_native_gap_count,0.0025407448720332158,0.75,0.007699950322901143,0.0,True
rome,rome:60:137-0-s71:p1,0.7,8.399999999999999,12.0,1330.0,1330.0,0.0,0,101.60962406015037,25.19428571428571,24,8,2,derived_from_native_gap_count,0.0025407448720332158,0.75,0.007699950322901143,0.0,True
rome,rome:60:137-0-s71:p1,0.8,9.600000000000001,12.0,1330.0,1330.0,0.0,0,116.16932330827069,28.826766917293238,24,8,2,derived_from_native_gap_count,0.0025407448720332158,0.75,0.007699950322901143,0.0,True
rome,rome:60:137-0-s71:p1,0.9,10.8,12.0,1330.0,1330.0,0.0,0,130.72902255639096,32.45924812030076,24,8,2,derived_from_native_gap_count,0.0025407448720332158,0.75,0.007699950322901143,0.0,True
rome,rome:60:137-0-s71:p1,1.0,12.0,12.0,1330.0,1330.0,0.0,0,145.28872180451128,36.09172932330827,24,8,2,derived_from_native_gap_count,0.0025407448720332158,0.75,0.007699950322901143,0.0,True
rome,rome:60:137-0-s71:p1,1.1,13.200000000000001,12.0,1330.0,1330.0,0.0,0,159.8484210526316,39.724210526315794,24,8,2,derived_from_native_gap_count,0.0025407448720332158,0.75,0.007699950322901143,0.0,True
rome,rome:60:137-0-s71:p1,1.2,14.399999999999999,12.0,1330.0,1330.0,0.0,0,174.40812030075188,43.3566917293233,24,8,2,derived_from_native_gap_count,0.0025407448720332158,0.75,0.007699950322901143,0.0,True
rome,rome:60:137-0-s71:p2,0.1,1.2000000000000002,12.0,2580.0,2580.0,0.0,0,4.56124031007752,0.8587596899224808,24,5,1,derived_from_native_gap_count,0.003079980129160457,0.8,0.009935419771485345,0.0,True
rome,rome:60:137-0-s71:p2,0.2,2.4000000000000004,12.0,2580.0,2580.0,0.0,0,9.24263565891473,1.7950387596899227,24,5,1,derived_from_native_gap_count,0.003079980129160457,0.8,0.009935419771485345,0.0,True
rome,rome:60:137-0-s71:p2,0.3,3.5999999999999996,12.0,2580.0,2580.0,0.0,0,13.924031007751937,2.731317829457364,24,5,1,derived_from_native_gap_count,0.003079980129160457,0.8,0.009935419771485345,0.0,True
rome,rome:60:137-0-s71:p2,0.4,4.800000000000001,12.0,2580.0,2580.0,0.0,0,18.60542635658915,3.6675968992248067,24,5,1,derived_from_native_gap_count,0.003079980129160457,0.8,0.009935419771485345,0.0,True
rome,rome:60:137-0-s71:p2,0.5,6.0,12.0,2580.0,2580.0,0.0,0,23.286821705426355,4.603875968992248,24,5,1,derived_from_native_gap_count,0.003079980129160457,0.8,0.009935419771485345,0.0,True
rome,rome:60:137-0-s71:p2,0.6,7.199999999999999,12.0,2580.0,2580.0,0.0,0,27.968217054263565,5.540155038759689,24,5,1,derived_from_native_gap_count,0.003079980129160457,0.8,0.009935419771485345,0.0,True
rome,rome:60:137-0-s71:p2,0.7,8.399999999999999,12.0,2580.0,2580.0,0.0,0,32.64961240310077,6.476434108527131,24,5,1,derived_from_native_gap_count,0.003079980129160457,0.8,0.009935419771485345,0.0,True
rome,rome:60:137-0-s71:p2,0.8,9.600000000000001,12.0,2580.0,2580.0,0.0,0,37.33100775193799,7.412713178294575,24,5,1,derived_from_native_gap_count,0.003079980129160457,0.8,0.009935419771485345,0.0,True
rome,rome:60:137-0-s71:p2,0.9,10.8,12.0,2580.0,2580.0,0.0,0,42.012403100775195,8.348992248062016,24,5,1,derived_from_native_gap_count,0.003079980129160457,0.8,0.009935419771485345,0.0,True
rome,rome:60:137-0-s71:p2,1.0,12.0,12.0,2580.0,2580.0,0.0,0,46.6937984496124,9.285271317829457,24,5,1,derived_from_native_gap_count,0.003079980129160457,0.8,0.009935419771485345,0.0,True
rome,rome:60:137-0-s71:p2,1.1,13.200000000000001,12.0,2580.0,2580.0,0.0,0,51.375193798449615,10.221550387596901,24,5,1,derived_from_native_gap_count,0.003079980129160457,0.8,0.009935419771485345,0.0,True
rome,rome:60:137-0-s71:p2,1.2,14.399999999999999,12.0,2580.0,2580.0,0.0,0,56.05658914728682,11.15782945736434,24,5,1,derived_from_native_gap_count,0.003079980129160457,0.8,0.009935419771485345,0.0,True
rome,rome:60:140-0-s121:p0,0.1,1.2000000000000002,12.0,2364.0,2364.0,0.0,0,10.953299492385788,3.4238578680203053,24,11,4,derived_from_native_gap_count,0.006051898293277604,0.6363636363636364,0.016573902288188003,0.0,True
rome,rome:60:140-0-s121:p0,0.2,2.4000000000000004,12.0,2364.0,2364.0,0.0,0,22.612182741116758,7.52791878172589,24,11,4,derived_from_native_gap_count,0.006051898293277604,0.6363636363636364,0.016573902288188003,0.0,True
rome,rome:60:140-0-s121:p0,0.3,3.5999999999999996,12.0,2364.0,2364.0,0.0,0,34.27106598984771,11.63197969543147,24,11,4,derived_from_native_gap_count,0.006051898293277604,0.6363636363636364,0.016573902288188003,0.0,True
rome,rome:60:140-0-s121:p0,0.4,4.800000000000001,12.0,2364.0,2364.0,0.0,0,45.92994923857869,15.736040609137058,24,11,4,derived_from_native_gap_count,0.006051898293277604,0.6363636363636364,0.016573902288188003,0.0,True
rome,rome:60:140-0-s121:p0,0.5,6.0,12.0,2364.0,2364.0,0.0,0,57.588832487309645,19.84010152284264,24,11,4,derived_from_native_gap_count,0.006051898293277604,0.6363636363636364,0.016573902288188003,0.0,True
rome,rome:60:140-0-s121:p0,0.6,7.199999999999999,12.0,2364.0,2364.0,0.0,0,69.2477157360406,23.944162436548222,24,11,4,derived_from_native_gap_count,0.006051898293277604,0.6363636363636364,0.016573902288188003,0.0,True
rome,rome:60:140-0-s121:p0,0.7,8.399999999999999,12.0,2364.0,2364.0,0.0,0,80.90659898477155,28.0482233502538,24,11,4,derived_from_native_gap_count,0.006051898293277604,0.6363636363636364,0.016573902288188003,0.0,True
rome,rome:60:140-0-s121:p0,0.8,9.600000000000001,12.0,2364.0,2364.0,0.0,0,92.56548223350256,32.152284263959395,24,11,4,derived_from_native_gap_count,0.006051898293277604,0.6363636363636364,0.016573902288188003,0.0,True
rome,rome:60:140-0-s121:p0,0.9,10.8,12.0,2364.0,2364.0,0.0,0,104.22436548223351,36.256345177664976,24,11,4,derived_from_native_gap_count,0.006051898293277604,0.6363636363636364,0.016573902288188003,0.0,True
rome,rome:60:140-0-s121:p0,1.0,12.0,12.0,2364.0,2364.0,0.0,0,115.88324873096447,40.36040609137056,24,11,4,derived_from_native_gap_count,0.006051898293277604,0.6363636363636364,0.016573902288188003,0.0,True
rome,rome:60:140-0-s121:p0,1.1,13.200000000000001,12.0,2364.0,2364.0,0.0,0,127.54213197969544,44.464467005076145,24,11,4,derived_from_native_gap_count,0.006051898293277604,0.6363636363636364,0.016573902288188003,0.0,True
rome,rome:60:140-0-s121:p0,1.2,14.399999999999999,12.0,2364.0,2364.0,0.0,0,139.20101522842637,48.56852791878172,24,11,4,derived_from_native_gap_count,0.006051898293277604,0.6363636363636364,0.016573902288188003,0.0,True
rome,rome:60:140-0-s121:p1,0.1,1.2000000000000002,12.0,768.0,768.0,0.0,0,31.55,,24,10,0,derived_from_native_gap_count,0.00034547428684236504,1.0,,,True
rome,rome:60:140-0-s121:p1,0.2,2.4000000000000004,12.0,768.0,768.0,0.0,0,63.209375,,24,10,0,derived_from_native_gap_count,0.00034547428684236504,1.0,,,True
rome,rome:60:140-0-s121:p1,0.3,3.5999999999999996,12.0,768.0,768.0,0.0,0,94.86874999999999,,24,10,0,derived_from_native_gap_count,0.00034547428684236504,1.0,,,True
rome,rome:60:140-0-s121:p1,0.4,4.800000000000001,12.0,768.0,768.0,0.0,0,126.528125,,24,10,0,derived_from_native_gap_count,0.00034547428684236504,1.0,,,True
rome,rome:60:140-0-s121:p1,0.5,6.0,12.0,768.0,768.0,0.0,0,158.1875,,24,10,0,derived_from_native_gap_count,0.00034547428684236504,1.0,,,True
rome,rome:60:140-0-s121:p1,0.6,7.199999999999999,12.0,768.0,768.0,0.0,0,189.84687499999998,,24,10,0,derived_from_native_gap_count,0.00034547428684236504,1.0,,,True
rome,rome:60:140-0-s121:p1,0.7,8.399999999999999,12.0,768.0,768.0,0.0,0,221.50625,,24,10,0,derived_from_native_gap_count,0.00034547428684236504,1.0,,,True
rome,rome:60:140-0-s121:p1,0.8,9.600000000000001,12.0,768.0,768.0,0.0,0,253.165625,,24,10,0,derived_from_native_gap_count,0.00034547428684236504,1.0,,,True
rome,rome:60:140-0-s121:p1,0.9,10.8,12.0,768.0,768.0,0.0,0,284.825,,24,10,0,derived_from_native_gap_count,0.00034547428684236504,1.0,,,True
rome,rome:60:140-0-s121:p1,1.0,12.0,12.0,768.0,768.0,0.0,0,316.484375,,24,10,0,derived_from_native_gap_count,0.00034547428684236504,1.0,,,True
rome,rome:60:140-0-s121:p1,1.1,13.200000000000001,12.0,768.0,768.0,0.0,0,348.14375,,24,10,0,derived_from_native_gap_count,0.00034547428684236504,1.0,,,True
rome,rome:60:140-0-s121:p1,1.2,14.399999999999999,12.0,768.0,768.0,0.0,0,379.80312499999997,,24,10,0,derived_from_native_gap_count,0.00034547428684236504,1.0,,,True
rome,rome:60:149-0-s182:p0,0.1,1.2000000000000002,12.0,9940.0,8080.0,0.18712273641851107,1,1.3860362173038232,0.3851509054325956,24,6,2,derived_from_native_gap_count,0.010709186101856259,0.6666666666666666,0.030068123091378907,0.0,True
rome,rome:60:149-0-s182:p0,0.2,2.4000000000000004,12.0,9940.0,9940.0,0.0,0,2.9078873239436627,0.8990744466800806,24,6,2,derived_from_native_gap_count,0.010709186101856259,0.6666666666666666,0.030068123091378907,0.0,True
rome,rome:60:149-0-s182:p0,0.3,3.5999999999999996,12.0,9940.0,9940.0,0.0,0,4.4297384305835,1.4129979879275654,24,6,2,derived_from_native_gap_count,0.010709186101856259,0.6666666666666666,0.030068123091378907,0.0,True
rome,rome:60:149-0-s182:p0,0.4,4.800000000000001,12.0,9940.0,9940.0,0.0,0,5.951589537223341,1.9269215291750506,24,6,2,derived_from_native_gap_count,0.010709186101856259,0.6666666666666666,0.030068123091378907,0.0,True
rome,rome:60:149-0-s182:p0,0.5,6.0,12.0,9940.0,9940.0,0.0,0,7.473440643863179,2.4408450704225353,24,6,2,derived_from_native_gap_count,0.010709186101856259,0.6666666666666666,0.030068123091378907,0.0,True
rome,rome:60:149-0-s182:p0,0.6,7.199999999999999,12.0,9940.0,9940.0,0.0,0,8.995291750503016,2.95476861167002,24,6,2,derived_from_native_gap_count,0.010709186101856259,0.6666666666666666,0.030068123091378907,0.0,True
rome,rome:60:149-0-s182:p0,0.7,8.399999999999999,12.0,9940.0,9940.0,0.0,0,10.517142857142854,3.4686921529175048,24,6,2,derived_from_native_gap_count,0.010709186101856259,0.6666666666666666,0.030068123091378907,0.0,True
rome,rome:60:149-0-s182:p0,0.8,9.600000000000001,12.0,9940.0,9940.0,0.0,0,12.038993963782698,3.9826156941649904,24,6,2,derived_from_native_gap_count,0.010709186101856259,0.6666666666666666,0.030068123091378907,0.0,True
rome,rome:60:149-0-s182:p0,0.9,10.8,12.0,9940.0,9940.0,0.0,0,13.560845070422538,4.496539235412476,24,6,2,derived_from_native_gap_count,0.010709186101856259,0.6666666666666666,0.030068123091378907,0.0,True
rome,rome:60:149-0-s182:p0,1.0,12.0,12.0,9940.0,9940.0,0.0,0,15.082696177062374,5.01046277665996,24,6,2,derived_from_native_gap_count,0.010709186101856259,0.6666666666666666,0.030068123091378907,0.0,True
rome,rome:60:149-0-s182:p0,1.1,13.200000000000001,12.0,9940.0,9940.0,0.0,0,16.604547283702217,5.524386317907446,24,6,2,derived_from_native_gap_count,0.010709186101856259,0.6666666666666666,0.030068123091378907,0.0,True
rome,rome:60:149-0-s182:p0,1.2,14.399999999999999,12.0,9940.0,9940.0,0.0,0,18.12639839034205,6.038309859154929,24,6,2,derived_from_native_gap_count,0.010709186101856259,0.6666666666666666,0.030068123091378907,0.0,True
rome,rome:60:149-0-s21:p0,0.1,1.2000000000000002,12.0,1300.0,1300.0,0.0,0,17.149846153846156,,24,9,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p0,0.2,2.4000000000000004,12.0,1300.0,1300.0,0.0,0,34.29969230769231,,24,9,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p0,0.3,3.5999999999999996,12.0,1300.0,1300.0,0.0,0,51.44953846153846,,24,9,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p0,0.4,4.800000000000001,12.0,1300.0,1300.0,0.0,0,68.59938461538462,,24,9,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p0,0.5,6.0,12.0,1300.0,1300.0,0.0,0,85.74923076923076,,24,9,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p0,0.6,7.199999999999999,12.0,1300.0,1300.0,0.0,0,102.89907692307692,,24,9,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p0,0.7,8.399999999999999,12.0,1300.0,1300.0,0.0,0,120.04892307692306,,24,9,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p0,0.8,9.600000000000001,12.0,1300.0,1300.0,0.0,0,137.19876923076924,,24,9,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p0,0.9,10.8,12.0,1300.0,1300.0,0.0,0,154.34861538461536,,24,9,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p0,1.0,12.0,12.0,1300.0,1300.0,0.0,0,171.49846153846153,,24,9,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p0,1.1,13.200000000000001,12.0,1300.0,1300.0,0.0,0,188.64830769230772,,24,9,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p0,1.2,14.399999999999999,12.0,1300.0,1300.0,0.0,0,205.79815384615384,,24,9,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p1,0.1,1.2000000000000002,12.0,110.0,110.0,0.0,0,223.92000000000004,,24,10,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p1,0.2,2.4000000000000004,12.0,110.0,110.0,0.0,0,447.8400000000001,,24,10,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p1,0.3,3.5999999999999996,12.0,110.0,110.0,0.0,0,671.7599999999999,,24,10,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p1,0.4,4.800000000000001,12.0,110.0,110.0,0.0,0,895.6800000000002,,24,10,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p1,0.5,6.0,12.0,110.0,110.0,0.0,0,1119.6,,24,10,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p1,0.6,7.199999999999999,12.0,110.0,110.0,0.0,0,1343.5199999999998,,24,10,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p1,0.7,8.399999999999999,12.0,110.0,110.0,0.0,0,1567.4399999999996,,24,10,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p1,0.8,9.600000000000001,12.0,110.0,110.0,0.0,0,1791.3600000000004,,24,10,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p1,0.9,10.8,12.0,110.0,110.0,0.0,0,2015.28,,24,10,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p1,1.0,12.0,12.0,110.0,110.0,0.0,0,2239.2,,24,10,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p1,1.1,13.200000000000001,12.0,110.0,110.0,0.0,0,2463.120000000001,,24,10,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p1,1.2,14.399999999999999,12.0,110.0,110.0,0.0,0,2687.0399999999995,,24,10,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p2,0.1,1.2000000000000002,12.0,160.0,160.0,0.0,0,123.00750000000001,,24,8,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p2,0.2,2.4000000000000004,12.0,160.0,160.0,0.0,0,246.01500000000001,,24,8,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p2,0.3,3.5999999999999996,12.0,160.0,160.0,0.0,0,369.0225,,24,8,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p2,0.4,4.800000000000001,12.0,160.0,160.0,0.0,0,492.03000000000003,,24,8,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p2,0.5,6.0,12.0,160.0,160.0,0.0,0,615.0375,,24,8,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p2,0.6,7.199999999999999,12.0,160.0,160.0,0.0,0,738.045,,24,8,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p2,0.7,8.399999999999999,12.0,160.0,160.0,0.0,0,861.0525,,24,8,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p2,0.8,9.600000000000001,12.0,160.0,160.0,0.0,0,984.0600000000001,,24,8,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p2,0.9,10.8,12.0,160.0,160.0,0.0,0,1107.0675000000003,,24,8,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p2,1.0,12.0,12.0,160.0,160.0,0.0,0,1230.075,,24,8,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p2,1.1,13.200000000000001,12.0,160.0,160.0,0.0,0,1353.0825,,24,8,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p2,1.2,14.399999999999999,12.0,160.0,160.0,0.0,0,1476.09,,24,8,0,derived_from_native_gap_count,0.0,1.0,,,True
rome,rome:60:149-0-s21:p3,0.1,1.2000000000000002,12.0,750.0,750.0,0.0,0,29.12853333333334,,24,9,0,derived_from_native_gap_count,0.0015720713395132,1.0,,,True
rome,rome:60:149-0-s21:p3,0.2,2.4000000000000004,12.0,750.0,750.0,0.0,0,58.643733333333344,,24,9,0,derived_from_native_gap_count,0.0015720713395132,1.0,,,True
rome,rome:60:149-0-s21:p3,0.3,3.5999999999999996,12.0,750.0,750.0,0.0,0,88.15893333333332,,24,9,0,derived_from_native_gap_count,0.0015720713395132,1.0,,,True
rome,rome:60:149-0-s21:p3,0.4,4.800000000000001,12.0,750.0,750.0,0.0,0,117.67413333333336,,24,9,0,derived_from_native_gap_count,0.0015720713395132,1.0,,,True
rome,rome:60:149-0-s21:p3,0.5,6.0,12.0,750.0,750.0,0.0,0,147.18933333333334,,24,9,0,derived_from_native_gap_count,0.0015720713395132,1.0,,,True
rome,rome:60:149-0-s21:p3,0.6,7.199999999999999,12.0,750.0,750.0,0.0,0,176.70453333333333,,24,9,0,derived_from_native_gap_count,0.0015720713395132,1.0,,,True
rome,rome:60:149-0-s21:p3,0.7,8.399999999999999,12.0,750.0,750.0,0.0,0,206.21973333333327,,24,9,0,derived_from_native_gap_count,0.0015720713395132,1.0,,,True
rome,rome:60:149-0-s21:p3,0.8,9.600000000000001,12.0,750.0,750.0,0.0,0,235.7349333333334,,24,9,0,derived_from_native_gap_count,0.0015720713395132,1.0,,,True
rome,rome:60:149-0-s21:p3,0.9,10.8,12.0,750.0,750.0,0.0,0,265.2501333333333,,24,9,0,derived_from_native_gap_count,0.0015720713395132,1.0,,,True
rome,rome:60:149-0-s21:p3,1.0,12.0,12.0,750.0,750.0,0.0,0,294.76533333333333,,24,9,0,derived_from_native_gap_count,0.0015720713395132,1.0,,,True
rome,rome:60:149-0-s21:p3,1.1,13.200000000000001,12.0,750.0,750.0,0.0,0,324.2805333333334,,24,9,0,derived_from_native_gap_count,0.0015720713395132,1.0,,,True
rome,rome:60:149-0-s21:p3,1.2,14.399999999999999,12.0,750.0,750.0,0.0,0,353.7957333333333,,24,9,0,derived_from_native_gap_count,0.0015720713395132,1.0,,,True
rome,rome:60:150-0-s108:p0,0.1,1.2000000000000002,12.0,2380.0,2380.0,0.0,0,9.250084033613444,0.9603361344537816,24,9,1,derived_from_native_gap_count,0.0012940795858945326,0.8888888888888888,0.006458022851465474,0.0,True
rome,rome:60:150-0-s108:p0,0.2,2.4000000000000004,12.0,2380.0,2380.0,0.0,0,18.60100840336134,1.975294117647059,24,9,1,derived_from_native_gap_count,0.0012940795858945326,0.8888888888888888,0.006458022851465474,0.0,True
